uid,title,summary,teacher_avg_star_rating,subject,age_min,age_max,size_max,class_type,duration_weeks,weekly_meetings,duration_minutes,total_duration_minutes,price_dollars,section_uid,start_date,start_dow,start_hour_of_day,start_time,end_time,total_enrollments,meeting_uid,meeting_start_time,meeting_end_time,meeting_start_dow,meeting_start_hour_of_day
7a2bf39a-eb0c-413d-b67d-b85bd6c1a9ca,Kindergarten Prep Camp,In this one week workshop learners will complete activities that will support them as they prepare to enter Kindergarten!,4.9000000000000000,English,4,6,6,camp,1,5,35,175,25.0000000000000000,9ec2f62c-2426-41a4-bd30-d7f31473e0e4,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,1,92662cf4-65bc-45dc-b288-a52657f25fe1,2020-07-17T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,Fri,8.0
7a2bf39a-eb0c-413d-b67d-b85bd6c1a9ca,Kindergarten Prep Camp,In this one week workshop learners will complete activities that will support them as they prepare to enter Kindergarten!,4.9000000000000000,English,4,6,6,camp,1,5,35,175,25.0000000000000000,9ec2f62c-2426-41a4-bd30-d7f31473e0e4,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,1,6d3f690b-911e-45a2-8188-4a0115828f85,2020-07-16T08:00:00.000-07:00,2020-07-16T08:35:00.000-07:00,Thu,8.0
7a2bf39a-eb0c-413d-b67d-b85bd6c1a9ca,Kindergarten Prep Camp,In this one week workshop learners will complete activities that will support them as they prepare to enter Kindergarten!,4.9000000000000000,English,4,6,6,camp,1,5,35,175,25.0000000000000000,9ec2f62c-2426-41a4-bd30-d7f31473e0e4,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,1,c29e2551-6061-45b2-888a-08790bbe7f38,2020-07-15T08:00:00.000-07:00,2020-07-15T08:35:00.000-07:00,Wed,8.0
7a2bf39a-eb0c-413d-b67d-b85bd6c1a9ca,Kindergarten Prep Camp,In this one week workshop learners will complete activities that will support them as they prepare to enter Kindergarten!,4.9000000000000000,English,4,6,6,camp,1,5,35,175,25.0000000000000000,9ec2f62c-2426-41a4-bd30-d7f31473e0e4,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,1,297f39bf-3ad9-48ec-ae6b-7f558aae296a,2020-07-14T08:00:00.000-07:00,2020-07-14T08:35:00.000-07:00,Tue,8.0
7a2bf39a-eb0c-413d-b67d-b85bd6c1a9ca,Kindergarten Prep Camp,In this one week workshop learners will complete activities that will support them as they prepare to enter Kindergarten!,4.9000000000000000,English,4,6,6,camp,1,5,35,175,25.0000000000000000,9ec2f62c-2426-41a4-bd30-d7f31473e0e4,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-17T08:35:00.000-07:00,1,44f3da86-2283-48e4-aeb2-a674b0c8e693,2020-07-13T08:00:00.000-07:00,2020-07-13T08:35:00.000-07:00,Mon,8.0
7a4e405a-a7fb-48ff-b6d4-f7dff3222118,Fun Cooking - DIY Boba Bubble Tea (aka Pearl Milk Tea),Students will learn to make Boba from scratch and be able to make boba tea at home!,4.7960526315789474,Life Skills,10,15,12,one_time,1,1,45,45,12.0000000000000000,67a14ecf-ff8e-4efc-8f21-8f48d7ce5613,2020-07-17T00:00:00.000-07:00,Fri,9.0,2020-07-17T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,1,216c53a6-b656-49a3-a0ab-a2ded2ac00ff,2020-07-17T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,Fri,9.0
7a4e405a-a7fb-48ff-b6d4-f7dff3222118,Fun Cooking - DIY Boba Bubble Tea (aka Pearl Milk Tea),Students will learn to make Boba from scratch and be able to make boba tea at home!,4.7960526315789474,Life Skills,10,15,12,one_time,1,1,45,45,12.0000000000000000,f5164840-0080-41ef-b73d-a979a705b42c,2020-07-16T00:00:00.000-07:00,Thu,13.0,2020-07-16T13:00:00.000-07:00,2020-07-16T13:45:00.000-07:00,1,c8a42995-5078-4a76-b8c6-3577b352ed42,2020-07-16T13:00:00.000-07:00,2020-07-16T13:45:00.000-07:00,Thu,13.0
7a4e405a-a7fb-48ff-b6d4-f7dff3222118,Fun Cooking - DIY Boba Bubble Tea (aka Pearl Milk Tea),Students will learn to make Boba from scratch and be able to make boba tea at home!,4.7960526315789474,Life Skills,10,15,12,one_time,1,1,45,45,12.0000000000000000,fc91e12b-5ab4-47e8-906b-6cbabdf7f47a,2020-07-17T00:00:00.000-07:00,Fri,10.0,2020-07-17T10:00:00.000-07:00,2020-07-17T10:45:00.000-07:00,1,125d7a36-93d5-43f2-b68a-bcf088ff54ed,2020-07-17T10:00:00.000-07:00,2020-07-17T10:45:00.000-07:00,Fri,10.0
7a57d638-0afc-48e4-929b-8f7eead1ddab,The Business of Fashion III; Marketing Your Products,"In this class, students will learn how to identify their ideal customer or client",5.0000000000000000,Life Skills,13,18,6,one_time,1,1,55,55,12.0000000000000000,6ca528a3-9c23-4e40-a495-978883315f3c,2020-07-14T00:00:00.000-07:00,Tue,12.0,2020-07-14T12:00:00.000-07:00,2020-07-14T12:55:00.000-07:00,1,4d42ad08-80eb-4967-ba76-3557dbf6f36d,2020-07-14T12:00:00.000-07:00,2020-07-14T12:55:00.000-07:00,Tue,12.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,2a878ac0-494c-408a-a640-676086b550de,2020-07-13T00:00:00.000-07:00,Mon,15.0,2020-07-13T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,3,77e70c89-e594-4e47-82f5-dfb82d53b3d6,2020-08-17T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,Mon,15.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,2a878ac0-494c-408a-a640-676086b550de,2020-07-13T00:00:00.000-07:00,Mon,15.0,2020-07-13T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,3,7b3313a9-8fc8-4328-b8cc-c23bbb5eb3fc,2020-08-10T15:00:00.000-07:00,2020-08-10T15:55:00.000-07:00,Mon,15.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,2a878ac0-494c-408a-a640-676086b550de,2020-07-13T00:00:00.000-07:00,Mon,15.0,2020-07-13T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,3,fffbb360-02de-4c50-a593-cdae4e3491e4,2020-08-03T15:00:00.000-07:00,2020-08-03T15:55:00.000-07:00,Mon,15.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,2a878ac0-494c-408a-a640-676086b550de,2020-07-13T00:00:00.000-07:00,Mon,15.0,2020-07-13T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,3,3ea25aea-6b9d-4714-8668-0e0bc35f4072,2020-07-20T15:00:00.000-07:00,2020-07-20T15:55:00.000-07:00,Mon,15.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,2a878ac0-494c-408a-a640-676086b550de,2020-07-13T00:00:00.000-07:00,Mon,15.0,2020-07-13T15:00:00.000-07:00,2020-08-17T15:55:00.000-07:00,3,5304752c-0136-44e8-b7e6-d1db4cffefa9,2020-07-13T15:00:00.000-07:00,2020-07-13T15:55:00.000-07:00,Mon,15.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,f49ea6a7-0fd7-4323-b582-445929650327,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,2,a5db02d9-3f55-46d9-a8fd-373e688503a0,2020-08-10T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,Mon,14.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,f49ea6a7-0fd7-4323-b582-445929650327,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,2,adccb910-dfc6-4b5c-8106-03ab509e898e,2020-08-03T14:00:00.000-07:00,2020-08-03T14:55:00.000-07:00,Mon,14.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,f49ea6a7-0fd7-4323-b582-445929650327,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,2,2aaf811d-a731-4c25-a297-5c2ea07370dc,2020-07-27T14:00:00.000-07:00,2020-07-27T14:55:00.000-07:00,Mon,14.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,f49ea6a7-0fd7-4323-b582-445929650327,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,2,192b4e52-22e9-49e2-a1f3-2b7e1fb90317,2020-07-20T14:00:00.000-07:00,2020-07-20T14:55:00.000-07:00,Mon,14.0
7a5b5c51-16b0-4868-956b-5754b9e79156,How To Make Awesome Animated Movies (Intro to Animation),This course is an introduction to 2D animation. Students will go from having no knowledge of animation to having made their very own short animated film. ,4.8118811881188119,Arts,9,14,18,short,5,1,55,55,230.0000000000000000,f49ea6a7-0fd7-4323-b582-445929650327,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-08-10T14:55:00.000-07:00,2,97cfa41f-6304-4bcb-bbe4-cc5e327244c7,2020-07-13T14:00:00.000-07:00,2020-07-13T14:55:00.000-07:00,Mon,14.0
7a689c6f-2123-43e2-bc94-66e8d24ddab7,Story & Symbol: Dreams & Reality in Culture & Science (Condensed Camp Schedule),"An interdisciplinary camp class in which we discuss the science, psychology, cultural significance, and artistic uses and potentials of dreams and dreaming.",4.6153846153846154,Social Studies,13,17,11,camp,1,4,90,360,108.0000000000000000,a7bce1b8-1a7c-4de5-9c0f-f9ad67c76fc1,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,1,0d6b1496-dc42-4907-a9b3-76185c6789e9,2020-07-17T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,Fri,11.0
7a689c6f-2123-43e2-bc94-66e8d24ddab7,Story & Symbol: Dreams & Reality in Culture & Science (Condensed Camp Schedule),"An interdisciplinary camp class in which we discuss the science, psychology, cultural significance, and artistic uses and potentials of dreams and dreaming.",4.6153846153846154,Social Studies,13,17,11,camp,1,4,90,360,108.0000000000000000,a7bce1b8-1a7c-4de5-9c0f-f9ad67c76fc1,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,1,463e8429-21a6-4732-bdee-45b84a836344,2020-07-16T11:00:00.000-07:00,2020-07-16T12:30:00.000-07:00,Thu,11.0
7a689c6f-2123-43e2-bc94-66e8d24ddab7,Story & Symbol: Dreams & Reality in Culture & Science (Condensed Camp Schedule),"An interdisciplinary camp class in which we discuss the science, psychology, cultural significance, and artistic uses and potentials of dreams and dreaming.",4.6153846153846154,Social Studies,13,17,11,camp,1,4,90,360,108.0000000000000000,a7bce1b8-1a7c-4de5-9c0f-f9ad67c76fc1,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,1,0fd4aced-9588-4bfb-9b5e-e54016fa341f,2020-07-14T11:00:00.000-07:00,2020-07-14T12:30:00.000-07:00,Tue,11.0
7a689c6f-2123-43e2-bc94-66e8d24ddab7,Story & Symbol: Dreams & Reality in Culture & Science (Condensed Camp Schedule),"An interdisciplinary camp class in which we discuss the science, psychology, cultural significance, and artistic uses and potentials of dreams and dreaming.",4.6153846153846154,Social Studies,13,17,11,camp,1,4,90,360,108.0000000000000000,a7bce1b8-1a7c-4de5-9c0f-f9ad67c76fc1,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,1,fd78175a-0211-4b42-a3c9-60453aae50d7,2020-07-13T11:00:00.000-07:00,2020-07-13T12:30:00.000-07:00,Mon,11.0
7a93b54d-e6a1-4b22-a765-fe36f1977850,Part 1:  Learn to Code Through Robotics,"Hands-on introductory course in robotics using cyberbot and python language to explore and develop interest in STEM, leading to productive careers.  No prior experience needed.  Great for summer learning or year round fun. ",4.5882352941176471,Coding & Tech,12,17,10,camp,1,4,60,240,80.0000000000000000,cf7d477b-c72c-45cd-9c0c-a77616933e5f,2020-07-18T00:00:00.000-07:00,Sat,14.0,2020-07-18T14:00:00.000-07:00,2020-07-21T15:00:00.000-07:00,1,dfe51cd5-101b-4d65-80be-deb5453f4f6b,2020-07-21T14:00:00.000-07:00,2020-07-21T15:00:00.000-07:00,Tue,14.0
7a93b54d-e6a1-4b22-a765-fe36f1977850,Part 1:  Learn to Code Through Robotics,"Hands-on introductory course in robotics using cyberbot and python language to explore and develop interest in STEM, leading to productive careers.  No prior experience needed.  Great for summer learning or year round fun. ",4.5882352941176471,Coding & Tech,12,17,10,camp,1,4,60,240,80.0000000000000000,cf7d477b-c72c-45cd-9c0c-a77616933e5f,2020-07-18T00:00:00.000-07:00,Sat,14.0,2020-07-18T14:00:00.000-07:00,2020-07-21T15:00:00.000-07:00,1,c7574649-8075-436c-856c-f126908d633b,2020-07-20T14:00:00.000-07:00,2020-07-20T15:00:00.000-07:00,Mon,14.0
7a93b54d-e6a1-4b22-a765-fe36f1977850,Part 1:  Learn to Code Through Robotics,"Hands-on introductory course in robotics using cyberbot and python language to explore and develop interest in STEM, leading to productive careers.  No prior experience needed.  Great for summer learning or year round fun. ",4.5882352941176471,Coding & Tech,12,17,10,camp,1,4,60,240,80.0000000000000000,cf7d477b-c72c-45cd-9c0c-a77616933e5f,2020-07-18T00:00:00.000-07:00,Sat,14.0,2020-07-18T14:00:00.000-07:00,2020-07-21T15:00:00.000-07:00,1,7e74865a-7bdc-4ffd-9ebd-7830d33c4db9,2020-07-19T14:00:00.000-07:00,2020-07-19T15:00:00.000-07:00,Sun,14.0
7a93b54d-e6a1-4b22-a765-fe36f1977850,Part 1:  Learn to Code Through Robotics,"Hands-on introductory course in robotics using cyberbot and python language to explore and develop interest in STEM, leading to productive careers.  No prior experience needed.  Great for summer learning or year round fun. ",4.5882352941176471,Coding & Tech,12,17,10,camp,1,4,60,240,80.0000000000000000,cf7d477b-c72c-45cd-9c0c-a77616933e5f,2020-07-18T00:00:00.000-07:00,Sat,14.0,2020-07-18T14:00:00.000-07:00,2020-07-21T15:00:00.000-07:00,1,d6f53891-27c8-4498-80ca-1783824f357e,2020-07-18T14:00:00.000-07:00,2020-07-18T15:00:00.000-07:00,Sat,14.0
7aed559c-5d1b-4407-8116-b76f0e79393f,Escape Room: Red Pandas Escape the Zoo!,"This is a one time escape room class where you are a red panda, which are known escape artists, and you are trying to escape the zoo. ",4.8208955223880597,Science & Nature,9,12,12,one_time,1,1,55,55,14.0000000000000000,a16825bd-4808-41cf-aa15-3f9f9db18770,2020-07-13T00:00:00.000-07:00,Mon,10.0,2020-07-13T10:00:00.000-07:00,2020-07-13T10:55:00.000-07:00,1,900ee3e0-e08c-4fa9-8f39-e9fb823cf978,2020-07-13T10:00:00.000-07:00,2020-07-13T10:55:00.000-07:00,Mon,10.0
7af6336c-40fe-4e90-93d1-120a8d61dc5c,First and Second Grade Guided Reading Club,"Animal Adventures and Reading Fun! Let's practice our reading skills and comprehension with our peers in a fun filled, animal themed class! ",4.6517857142857143,English,5,8,4,short,2,2,45,90,25.0000000000000000,96649a2d-3956-403d-8d5a-fac3438b9f72,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-23T07:45:00.000-07:00,1,6d7430ff-305c-4e2e-839d-a48666fdd504,2020-07-23T07:00:00.000-07:00,2020-07-23T07:45:00.000-07:00,Thu,7.0
7af6336c-40fe-4e90-93d1-120a8d61dc5c,First and Second Grade Guided Reading Club,"Animal Adventures and Reading Fun! Let's practice our reading skills and comprehension with our peers in a fun filled, animal themed class! ",4.6517857142857143,English,5,8,4,short,2,2,45,90,25.0000000000000000,96649a2d-3956-403d-8d5a-fac3438b9f72,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-23T07:45:00.000-07:00,1,45f630bf-484d-4a75-9858-b3ed1ab459d7,2020-07-21T07:00:00.000-07:00,2020-07-21T07:45:00.000-07:00,Tue,7.0
7af6336c-40fe-4e90-93d1-120a8d61dc5c,First and Second Grade Guided Reading Club,"Animal Adventures and Reading Fun! Let's practice our reading skills and comprehension with our peers in a fun filled, animal themed class! ",4.6517857142857143,English,5,8,4,short,2,2,45,90,25.0000000000000000,96649a2d-3956-403d-8d5a-fac3438b9f72,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-23T07:45:00.000-07:00,1,848d51d5-9690-4f5e-9d90-fe26c5c2adc9,2020-07-16T07:00:00.000-07:00,2020-07-16T07:45:00.000-07:00,Thu,7.0
7af6336c-40fe-4e90-93d1-120a8d61dc5c,First and Second Grade Guided Reading Club,"Animal Adventures and Reading Fun! Let's practice our reading skills and comprehension with our peers in a fun filled, animal themed class! ",4.6517857142857143,English,5,8,4,short,2,2,45,90,25.0000000000000000,96649a2d-3956-403d-8d5a-fac3438b9f72,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-23T07:45:00.000-07:00,1,4302d7df-e9fd-40ad-9c95-cec51c043a7d,2020-07-14T07:00:00.000-07:00,2020-07-14T07:45:00.000-07:00,Tue,7.0
7b133211-3f7a-47e0-8fe7-0ea9f5f6fa65,Dungeons & Dragons: World Building for Dungeon Masters!,"In this class, we will outline the process and steps for building your own custom world from maps, quests, story, and NPCs to get you ready to run your first home brewed adventure.",4.7123076923076923,Arts,10,15,12,one_time,1,1,55,55,16.0000000000000000,3dda41a9-f0cc-4c9e-841a-c7ad8ce1d5f0,2020-07-14T00:00:00.000-07:00,Tue,11.0,2020-07-14T11:00:00.000-07:00,2020-07-14T11:55:00.000-07:00,1,e4183193-bdd3-4f5b-ad04-2d3815f0945b,2020-07-14T11:00:00.000-07:00,2020-07-14T11:55:00.000-07:00,Tue,11.0
7ba3146c-7a85-4b60-bea7-f3c148171ba8,Story of the Universe Summer Camp,"Students will get an overview of the story of the universe, from the Big Bang through the formation of planet Earth. ",4.2631578947368421,Science & Nature,6,8,10,camp,1,4,45,180,45.0000000000000000,2109c451-2c90-45d7-8e11-cb37a1618e12,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:30:00.000-07:00,2020-07-16T10:15:00.000-07:00,3,1bc982d7-c1c3-4663-b0e4-5c5680396472,2020-07-16T09:30:00.000-07:00,2020-07-16T10:15:00.000-07:00,Thu,9.0
7ba3146c-7a85-4b60-bea7-f3c148171ba8,Story of the Universe Summer Camp,"Students will get an overview of the story of the universe, from the Big Bang through the formation of planet Earth. ",4.2631578947368421,Science & Nature,6,8,10,camp,1,4,45,180,45.0000000000000000,2109c451-2c90-45d7-8e11-cb37a1618e12,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:30:00.000-07:00,2020-07-16T10:15:00.000-07:00,3,fbf9446f-85b9-4c7c-9f56-f956db361248,2020-07-15T09:30:00.000-07:00,2020-07-15T10:15:00.000-07:00,Wed,9.0
7ba3146c-7a85-4b60-bea7-f3c148171ba8,Story of the Universe Summer Camp,"Students will get an overview of the story of the universe, from the Big Bang through the formation of planet Earth. ",4.2631578947368421,Science & Nature,6,8,10,camp,1,4,45,180,45.0000000000000000,2109c451-2c90-45d7-8e11-cb37a1618e12,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:30:00.000-07:00,2020-07-16T10:15:00.000-07:00,3,71ad439e-dbbe-42fa-9983-10a416fa495d,2020-07-14T09:30:00.000-07:00,2020-07-14T10:15:00.000-07:00,Tue,9.0
7ba3146c-7a85-4b60-bea7-f3c148171ba8,Story of the Universe Summer Camp,"Students will get an overview of the story of the universe, from the Big Bang through the formation of planet Earth. ",4.2631578947368421,Science & Nature,6,8,10,camp,1,4,45,180,45.0000000000000000,2109c451-2c90-45d7-8e11-cb37a1618e12,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:30:00.000-07:00,2020-07-16T10:15:00.000-07:00,3,b4b52e48-33fe-4d62-873e-bb9b33d4c278,2020-07-13T09:30:00.000-07:00,2020-07-13T10:15:00.000-07:00,Mon,9.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,ab3ecd17-7186-49be-847e-62636cfc3dc1,2020-09-21T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,Mon,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,0af75859-29f3-4434-ac01-379fc9555023,2020-09-16T12:00:00.000-07:00,2020-09-16T12:40:00.000-07:00,Wed,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,35eb1ec7-4403-4b07-a10e-b95c6042b8b8,2020-09-14T12:00:00.000-07:00,2020-09-14T12:40:00.000-07:00,Mon,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,b511f5d1-aa3f-4c02-a438-dff882771ec1,2020-09-09T12:00:00.000-07:00,2020-09-09T12:40:00.000-07:00,Wed,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,cfeff819-37d8-4580-a182-cac2485d6def,2020-09-02T12:00:00.000-07:00,2020-09-02T12:40:00.000-07:00,Wed,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,76facfe6-008b-4349-8116-a586312e5ef6,2020-08-31T12:00:00.000-07:00,2020-08-31T12:40:00.000-07:00,Mon,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,661f98ca-1d69-4455-addb-6b4fd2dd5df2,2020-08-26T12:00:00.000-07:00,2020-08-26T12:40:00.000-07:00,Wed,12.0
7bec12cb-4b03-4d66-9003-9975a6e77326,Russian For Beginners Second Session Ages 7 to 10,"
Second Session of Russian for beginners.In this 10 week course students will learn some simple grammar, expand their vocabulary, review and repeat the alphabet and will start simple syllable letter blending.
",4.8933333333333333,World Languages,7,10,6,semester,10,2,40,80,300.0000000000000000,89546a96-6c72-4b6d-bde0-6759384e0851,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-09-21T12:40:00.000-07:00,1,a0b618ce-7649-48b5-85a0-b7be6033607f,2020-08-24T12:00:00.000-07:00,2020-08-24T12:40:00.000-07:00,Mon,12.0
